Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
816,818,Plutonic Power(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PCC-T,-11804,39,1178,733,411319,3,139,48,Electrical Utilities,2,-10,24542,-245917,0
681,823,Vero Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VRO-T,-3789,81,109417,48,409807,19,280,34,Oil and Gas Producers,142,0,3218147,-111441,0
920,941,Ivanhoe Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IE-T,-29110,53,25253,7,409585,45,909,211,Oil and Gas Producers,21,-1,119682,-137962,0
235,221,Freehold Royalties(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FRU-T,36273,14,138155,13,407460,-3,1213,95,Oil and Gas Producers,-14,0,1454263,381821,0
343,294,Rocky Mountain Dealerships(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RME-T,15457,2,633419,14,403737,33,164,750,Machinery,-49,0,844559,20609,0
337,279,Colabor Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GCL-T,16232,-3,1051960,-11,399764,4,279,1200,Wholesale Distributors,-58,0,876633,13527,0
683,592,Mainstreet Equity(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MEQ-T,-3863,-28,53539,3,399440,5,118,200,Property Management & Investment,-91,0,267695,-19315,0
970,703,Baja Mining Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BAJ-T,-80722,-919,2653,71,398312,120,378,210,Metal Mines,-267,-30,12633,-384390,0
339,257,Heroux-Devtek(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HRX-T,16003,-25,320372,-5,394847,-5,159,1342,Transportation Equipment & Components,-82,0,238727,11925,0
573,519,Medical Facilities(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DR-T,-596,20,218068,5,391715,7,304,828,Medical Services,-54,0,263367,-720,0
236,193,AG Growth International(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AFN-T,36156,-20,271799,14,391563,1,621,1227,Machinery,-43,0,221515,29467,0
898,770,Northland Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NAU-T,-21740,-41,466,-44,390080,141,696,70,Metal Mines,-128,-47,6657,-310571,0
865,108,QLT Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=QLT-T,-17539,-118,64061,13,387783,-8,375,172,Biotechnology & Pharmaceuticals,-757,0,372448,-101971,0
503,418,Altus Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AIF-T,3148,-7,252520,15,380054,12,264,1250,Consulting,-85,0,202016,2518,0
807,565,Surge Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SGY-X,-10326,-389,57927,36,377577,185,408,44,Oil and Gas Producers,-242,0,1316523,-234682,0
508,704,Student Transportation(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=STB-T,2704,140,270279,16,375811,12,302,6150,Transportation,196,0,43948,440,0
257,225,Lassonde Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LAS.A-T,31757,4,536769,2,375050,9,383,1300,Food Processing,-32,0,412899,24428,0
544,448,Maxim Power(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MXG-T,1128,-47,151265,5,373447,-1,151,106,Electrical Utilities,-96,0,1427028,10642,0
636,585,Kodiak Oil & Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KOG-A,-2402,6,24856,119,369937,364,1176,35,Oil and Gas Producers,-51,0,710171,-68629,0
977,811,Arctic Glacier Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AG.UN-T,-93952,-434,235678,-8,369008,-19,44,2300,Food Processing,-166,0,102469,-40849,0
578, ,GSI Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GSIG-Q,-687,99,385771,51,367167,-11,21,1297,Misc. Industrial Products,,0,297433,-530,0
281,240,Avenir Energy(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AVF-T,25500,915,886429,-60,367115,-30,206,42,Management & Diversified,-41,0,21105452,607143,0
851, ,Torex Gold Resources(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TXG-T,-16404,-1494,407,408,366364,7788,473,20,Precious Metals,,-40,20350,-820200,0
195,250,Neo Material Technologies(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NEM-T,56282,186,338732,79,364394,37,939,1369,Misc. Industrial Products,55,0,247430,41112,0
904,624,Mood Media(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MM-T,-24397,-597,146649,898,359830,322,217,730,Other Services,-280,0,200889,-33421,0
828,675,Nevsun Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NSU-T,-13316,-211,3765,332,356180,88,1460,808,Precious Metals,-153,-4,4660,-16480,0
234,371,Genesis Land Development(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GDC-T,36404,439,137900,59,354866,4,149,65,Developers,137,0,2121538,560062,0
300,241,Softchoice Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SO-T,20242,-9,887001,16,351769,21,155,917,Computer Software & Processing,-59,0,967286,22074,0
416,168,Cangene Corp.(Jl10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CNJ-T,8396,-86,158650,-38,349300,1,241,800,Biotechnology & Pharmaceuticals,-248,0,198313,10495,0
420,600,Southern Pacific Resource(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=STP-T,8197,354,62058,5971,349197,178,326,42,Oil and Gas Producers,180,0,1477571,195167,0
152,386,Imax Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IMX-T,100779,1907,249013,45,349088,41,1799,361,Entertainment Services,234,0,689787,279166,0
957,891,Newport Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NP-T,-56148,-74,472020,-7,348387,-28,27,426,Management & Diversified,-66,0,1108028,-131803,0
896,882,North American Palladium(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PDL-T,-23259,23,107982,1658,348347,59,1066,324,Precious Metals,-14,0,333278,-71787,0
173,154,BMTC Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBT.A-T,75122,12,825516,0,347502,11,1039,2670,Specialty Stores,-19,0,309182,28136,0
191,124,Evertz Technologies(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ET-T,61502,-39,286797,-11,345787,9,1031,984,Electrical & Electronic,-67,0,291460,62502,0
327,249,Contrans Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSS-T,17643,-23,396277,6,344270,25,320,943,Transportation,-78,0,420230,18709,0
229,183,Migao Corp.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MGO-T,38288,-22,269442,-17,343976,25,368,814,Other Services,-46,0,331010,47037,0
879,816,Ember Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EBR-T,-20467,-8,37810,1,342864,-6,37,27,Oil and Gas Producers,-63,-1,1400370,-758037,0
891,880,San Gold Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SGR-T,-22238,25,66109,80,342713,44,1193,355,Precious Metals,-11,0,186223,-62642,0
872,825,Holloway Lodging REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HLR.UN-T,-19907,2,73656,0,342362,-4,13,800,Lodging,-47,0,92070,-24884,0
127,220,Sprott Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SII-T,131232,312,323025,200,342037,250,1209,101,Investment Companies and Funds,93,0,3198267,1299327,0
225,736,TransGlobe Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TGL-T,37867,550,157248,58,341901,49,1074,62,Oil and Gas Producers,511,0,2536258,610758,0
338,209,Aurizon Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ARZ-T,16133,-56,176873,-2,340686,5,1180,113,Precious Metals,-129,0,1565248,142770,0
263,889,B2Gold Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BTO-T,29490,206,150831,525,337854,37,908,973,Precious Metals,626,0,155016,30308,0
308,121,Grande Cache Coal(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GCE-T,20107,-81,236045,-10,337698,30,801,625,Other Mines,-187,0,377672,32171,0
595,772,Twin Butte Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TBE-T,-1148,91,101876,111,337685,9,262,42,Oil and Gas Producers,177,0,2425619,-27333,0
666,652,Banro Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BAA-T,-3284,31,7982,5,337327,64,692,210,Precious Metals,-14,0,38010,-15638,0
367,315,Exchange Income(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EIF-T,12894,-1,244749,15,337007,26,255,1816,Transportation,-52,0,134774,7100,0
209,151,Bonterra Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BNE-T,49864,-27,129836,-6,335144,14,993,30,Oil and Gas Producers,-58,0,4327867,1662133,0
318,269,Black Diamond Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BDI-T,18829,-2,140911,90,333543,60,353,215,Other Services,-49,0,655400,87577,0
717,156,Sterling Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SLG-X,-4982,-108,4332,-94,330531,47,652,19,Oil and Gas Producers,-561,-1,228000,-262211,0
360,353,Primary Energy Recycling(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PRI-T,13370,74,61081,1,329069,-9,185,1,Electrical Utilities,-7,0,61081000,13370000,0
214,216,Marsulex Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MLX-T,45667,36,289884,8,327308,-12,428,554,Emvironmental Services,2,0,523256,82431,0
251,166,Cymbria Corporation(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CYB-T,32694,-46,5569,32,323535,11,314,23,Investment Companies and Funds,-85,6,242130,1421478,0
237,379,First Majestic Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FR-T,36105,472,135213,86,321468,28,1405,1641,Precious Metals,142,0,82397,22002,0
224,226,Richelieu Hardware(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RCH-T,39233,29,447164,8,320816,12,632,1254,Wholesale Distributors,2,0,356590,31286,0
511,413,Plazacorp Retail Properties(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PLZ-X,2561,-33,52643,6,317136,3,213,81,Developers,-98,0,649914,31617,0
310,266,High Liner Foods(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HLF-T,19816,0,584750,-7,316392,4,246,1060,Food Processing,-44,0,551651,18694,0
401,341,International Minerals(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IMZ-T,8927,3,33631,84,312760,98,496,108,Precious Metals,-60,0,311398,82657,0
939,256,Mega Uranium(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MGA-T,-41675,-294,1951,-71,312751,-7,153,39,Non-Base Metal Mining,-683,-21,50026,-1068590,0
567,525,Zongshen PEM Power Systems(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ZPP-T,-77,94,142587,541,307384,541,117,2800,Automotive,-42,0,50924,-28,0
413,238,Clairvest Group(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CVG-T,8497,-67,25693,-43,305360,-1,198,24,Finance and Leasing,-175,0,1070542,354042,0
454,342,Xtreme Coil Drilling Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=XDC-T,5596,-45,86770,-15,302734,-5,250,485,Oil and Gas Field Services,-112,0,178907,11538,0
312,253,First National Financial(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FN-T,19455,-10,30515,22,300683,152,236,520,Finance and Leasing,-59,1,58683,37413,0
332,838,Wescast Industries(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WCS.A-T,16760,176,263704,25,296619,5,1,1900,Automotive,506,0,138792,8821,0
779,788,Antrim Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AEN-T,-7962,43,15062,-9,291194,-2,161,23,Oil and Gas Producers,9,-1,654870,-346174,0
245,316,Fortress Paper(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FTP-T,34753,174,281626,42,290766,108,567,653,Paper Products,71,0,431280,53221,0
719,659,Arcan Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ARN-X,-5068,12,53366,106,289775,92,498,21,Oil and Gas Producers,-60,0,2541238,-241333,0
784,458,Corridor Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CDH-T,-8605,-616,29858,-40,289748,-4,522,26,Oil and Gas Producers,-326,0,1148385,-330962,0
946, ,Frontera Copper(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FCC.NT.B-T,-44400,-66,87965,1,288275,69,3109,703,Metal Mines,,-1,125128,-63158,0
377,492,Taiga Building Products(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TBL-T,11980,6140,932397,-7,287992,10,31,442,Wholesale Distributors,115,0,2109495,27104,0
277,361,Cdn Energy Services & Tech.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CEU-T,26259,249,250024,180,287637,120,532,170,Oil and Gas Field Services,84,0,1470729,154465,0
269,200,Hanfeng Evergreen(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HF-T,29305,-31,270609,-9,286781,-10,358,800,Other Services,-69,0,338261,36631,0
521,313,Data Group Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DGI.UN-T,2154,-83,332369,-5,286382,-12,150,1822,Business Forms,-208,0,182420,1182,0
303,295,Pan Orient Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=POE-X,20574,36,103137,5,286151,18,324,30,Oil and Gas Producers,-8,0,3437900,685800,0
738,583,BTB REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BTB.UN-X,-5973,-115,34199,13,285616,29,39,25,Property Management & Investment,-155,0,1367960,-238920,0
267,355,Paladin Labs(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PLB-T,29747,257,138047,24,284457,21,618,84,Biotechnology & Pharmaceuticals,88,0,1643417,354131,0
934,900,Alacer Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ASR-T,-37813,-13,-12782,-123,282098,16,1074,110,Metal Mines,-34,3,-116200,-343755,0
786,497,Terra Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TT-T,-8712,   n/m ,79286,20,281493,27,126,40,Oil and Gas Producers,-289,0,1982150,-217800,0
335,391,Horizon North Logistics(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HNL-T,16542,197,242726,62,281046,17,312,1111,Oil and Gas Field Services,56,0,218475,14889,0
159,349,Canfor Pulp Products(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CFX-T,90491,898,88643,1234,280261,5,510,1200,Forestry,190,1,73869,75409,0
450,307,CanWel Building Materials Grp(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CWX-T,5861,-57,1033449,153,279913,6,293,862,Wholesale Distributors,-143,0,1198897,6799,0
258, ,C&C Energia(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CZE-T,30492,711,158384,132,278873,72,679,64,Oil and Gas Producers,,0,2474750,476438,0
652,477,GLG Life Tech(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GLG-T,-2934,-487,59097,32,277182,21,293,1411,Food Processing,-175,0,41883,-2079,0
558,789,BNK Petroleum(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BKX-T,299,102,23081,127,277132,47,488,17,Oil and Gas Producers,231,0,1357706,17588,0
763,745,InterRent REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IIP.UN-T,-6996,31,31922,0,274360,4,48,100,Property Management & Investment,-18,0,319220,-69960,0
128,323,MEGA Brands(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MB-T,125908,1074,368926,8,273802,-2,213,1500,Misc. Consumer Products,195,0,245951,83939,0
441,821,EXFO Inc.(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EXF-T,6619,140,202757,31,273502,14,352,1656,Misc. Industrial Products,380,0,122438,3997,0
200,765,Canyon Services Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FRC-T,54353,591,215891,360,271310,104,654,453,Oil and Gas Field Services,565,0,476581,119985,0
301,227,Corby Distilleries(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CDL.A-T,20675,-32,162767,-5,271241,0,448,212,Distillers,-74,0,767769,97524,0
845,784,Questerre Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=QEC-T,-15710,-5,14013,4,268956,85,480,20,Oil and Gas Producers,-61,-1,700650,-785500,0
978,923,Sonde Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SOQ-T,-98000,-84,40986,6,268421,-8,227,40,Oil and Gas Producers,-55,-2,1024650,-2450000,0
412,319,AutoCanada Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ACQ-T,8671,-31,876108,13,268049,15,93,2000,Specialty Stores,-93,0,438054,4336,0
665,725,Shore Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SGF-T,-3376,63,66,120,267709,-1,202,151,Precious Metals,60,-51,437,-22358,0
296,500,Andrew Peller Ltd.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ADW.A-T,21661,   n/m ,266375,10,263716,-10,121,1222,Wineries,204,0,217983,17726,0
964,940,Brigus Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BRD-T,-66962,-9,26449,482,261417,64,383,200,Precious Metals,-24,-3,132245,-334810,0
324,278,Cervus Equipment(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CVL-T,18201,6,470502,24,260760,15,214,666,Misc. Consumer Products,-46,0,706459,27329,0
627,471,Temple REIT(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TR.UN-X,-2305,-355,63849,-3,260481,-3,52, ,Property Management & Investment,-156,0,#VALUE!,#VALUE!,0
284,309,Clarke Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CKI-T,25253,85,226895,-1,259908,-8,83,703,Management & Diversified,25,0,322752,35922,0
